"","uni","metric","metrix","stage","col","ASnormalized.icra6.002r","pval"
"1891","mean.2.rConnect.L2","rConnect","3","L2","2",0.184684549509907,NA
"1892","min.2.rConnect.L2","rConnect","3","L2","2",0.123826919829798,NA
"1893","max.2.rConnect.L2","rConnect","3","L2","2",0.256256423411809,NA
"1894","range.2.rConnect.L2","rConnect","3","L2","2",0.132429503582011,NA
"1895","slope.2.rConnect.L2","rConnect","3","L2","2",0.0206081520428309,NA
"1896","mean.2.rTau1.L2","rTau1","4","L2","2",1614.96387398422,NA
"1897","min.2.rTau1.L2","rTau1","4","L2","2",1577.91817694805,NA
"1898","max.2.rTau1.L2","rTau1","4","L2","2",1655.00606377176,NA
"1899","range.2.rTau1.L2","rTau1","4","L2","2",77.0878868237101,NA
"1900","slope.2.rTau1.L2","rTau1","4","L2","2",-1.79845357712903,NA
"1901","mean.2.rTau2.L2","rTau2","5","L2","2",4332891.30775831,NA
"1902","min.2.rTau2.L2","rTau2","5","L2","2",3037124.17439115,NA
"1903","max.2.rTau2.L2","rTau2","5","L2","2",6631427.96482828,NA
"1904","range.2.rTau2.L2","rTau2","5","L2","2",3594303.79043713,NA
"1905","slope.2.rTau2.L2","rTau2","5","L2","2",-610893.686065416,NA
"1906","mean.2.rNPQ.L2","rNPQ","6","L2","2",0.267718167560083,NA
"1907","min.2.rNPQ.L2","rNPQ","6","L2","2",0.227419523859491,NA
"1908","max.2.rNPQ.L2","rNPQ","6","L2","2",0.322388522066803,NA
"1909","range.2.rNPQ.L2","rNPQ","6","L2","2",0.094968998207312,NA
"1910","slope.2.rNPQ.L2","rNPQ","6","L2","2",-0.018437768256521,NA
"1911","mean.2.rqP.L2","rqP","7","L2","2",0.678625064604673,NA
"1912","min.2.rqP.L2","rqP","7","L2","2",0.643591798857696,NA
"1913","max.2.rqP.L2","rqP","7","L2","2",0.719463774239242,NA
"1914","range.2.rqP.L2","rqP","7","L2","2",0.075871975381546,NA
"1915","slope.2.rqP.L2","rqP","7","L2","2",-0.0147194373623275,NA
"1916","mean.2.rABQ.L2","rABQ","8","L2","2",0.0754038930619993,NA
"1917","min.2.rABQ.L2","rABQ","8","L2","2",0.0323058135901837,NA
"1918","max.2.rABQ.L2","rABQ","8","L2","2",0.12613455536242,NA
"1919","range.2.rABQ.L2","rABQ","8","L2","2",0.0938287417722363,NA
"1920","slope.2.rABQ.L2","rABQ","8","L2","2",-0.0183877227171814,NA
"1921","mean.2.rqm.L2","rqm","9","L2","2",0.611477958271357,NA
"1922","min.2.rqm.L2","rqm","9","L2","2",0.578794741335644,NA
"1923","max.2.rqm.L2","rqm","9","L2","2",0.665524705449143,NA
"1924","range.2.rqm.L2","rqm","9","L2","2",0.086729964113499,NA
"1925","slope.2.rqm.L2","rqm","9","L2","2",-0.0169663669989877,NA
"1926","mean.3.rQuant.L2","rQuant","1","L2","3",0.111549271611578,NA
"1927","min.3.rQuant.L2","rQuant","1","L2","3",0.0951178507638652,NA
"1928","max.3.rQuant.L2","rQuant","1","L2","3",0.123852539333224,NA
"1929","range.3.rQuant.L2","rQuant","1","L2","3",0.0287346885693588,NA
"1930","slope.3.rQuant.L2","rQuant","1","L2","3",0.0055505091805386,NA
"1931","mean.3.rSigma.L2","rSigma","2","L2","3",4.14278383373614,NA
"1932","min.3.rSigma.L2","rSigma","2","L2","3",3.8890043322567,NA
"1933","max.3.rSigma.L2","rSigma","2","L2","3",4.40899088948739,NA
"1934","range.3.rSigma.L2","rSigma","2","L2","3",0.51998655723069,NA
"1935","slope.3.rSigma.L2","rSigma","2","L2","3",0.093684420559565,NA
"1936","mean.3.rConnect.L2","rConnect","3","L2","3",0.242876883495334,NA
"1937","min.3.rConnect.L2","rConnect","3","L2","3",0.17700843944728,NA
"1938","max.3.rConnect.L2","rConnect","3","L2","3",0.285871028774836,NA
"1939","range.3.rConnect.L2","rConnect","3","L2","3",0.108862589327556,NA
"1940","slope.3.rConnect.L2","rConnect","3","L2","3",0.0203919280280168,NA
"1941","mean.3.rTau1.L2","rTau1","4","L2","3",1374.83241463218,NA
"1942","min.3.rTau1.L2","rTau1","4","L2","3",1224.52950292234,NA
"1943","max.3.rTau1.L2","rTau1","4","L2","3",1519.36687256188,NA
"1944","range.3.rTau1.L2","rTau1","4","L2","3",294.83736963954,NA
"1945","slope.3.rTau1.L2","rTau1","4","L2","3",-60.6011762676216,NA
"1946","mean.3.rTau2.L2","rTau2","5","L2","3",4270415.4583222,NA
"1947","min.3.rTau2.L2","rTau2","5","L2","3",3741740.26725899,NA
"1948","max.3.rTau2.L2","rTau2","5","L2","3",4721702.2169803,NA
"1949","range.3.rTau2.L2","rTau2","5","L2","3",979961.94972131,NA
"1950","slope.3.rTau2.L2","rTau2","5","L2","3",-185303.300712236,NA
"1951","mean.3.rNPQ.L2","rNPQ","6","L2","3",0.282071444166192,NA
"1952","min.3.rNPQ.L2","rNPQ","6","L2","3",0.242733962716139,NA
"1953","max.3.rNPQ.L2","rNPQ","6","L2","3",0.335085024712478,NA
"1954","range.3.rNPQ.L2","rNPQ","6","L2","3",0.092351061996339,NA
"1955","slope.3.rNPQ.L2","rNPQ","6","L2","3",-0.0184213604064237,NA
"1956","mean.3.rqP.L2","rqP","7","L2","3",0.690380749506224,NA
"1957","min.3.rqP.L2","rqP","7","L2","3",0.659082631362306,NA
"1958","max.3.rqP.L2","rqP","7","L2","3",0.725141230656582,NA
"1959","range.3.rqP.L2","rqP","7","L2","3",0.0660585992942759,NA
"1960","slope.3.rqP.L2","rqP","7","L2","3",-0.0126159089467469,NA
"1961","mean.3.rABQ.L2","rABQ","8","L2","3",0.0401815827042176,NA
"1962","min.3.rABQ.L2","rABQ","8","L2","3",-0.0214944412397362,NA
"1963","max.3.rABQ.L2","rABQ","8","L2","3",0.0989783361019045,NA
"1964","range.3.rABQ.L2","rABQ","8","L2","3",0.120472777341641,NA
"1965","slope.3.rABQ.L2","rABQ","8","L2","3",-0.0217052194552137,NA
"1966","mean.3.rqm.L2","rqm","9","L2","3",0.609170738150712,NA
"1967","min.3.rqm.L2","rqm","9","L2","3",0.566064432098547,NA
"1968","max.3.rqm.L2","rqm","9","L2","3",0.666740635186061,NA
"1969","range.3.rqm.L2","rqm","9","L2","3",0.100676203087514,NA
"1970","slope.3.rqm.L2","rqm","9","L2","3",-0.0194470243917971,NA
"1971","mean.4.rQuant.L2","rQuant","1","L2","4",0.117221858620877,NA
"1972","min.4.rQuant.L2","rQuant","1","L2","4",0.102200869796798,NA
"1973","max.4.rQuant.L2","rQuant","1","L2","4",0.128977772103248,NA
"1974","range.4.rQuant.L2","rQuant","1","L2","4",0.02677690230645,NA
"1975","slope.4.rQuant.L2","rQuant","1","L2","4",0.00579006987386523,NA
"1976","mean.4.rSigma.L2","rSigma","2","L2","4",3.87703530194909,NA
"1977","min.4.rSigma.L2","rSigma","2","L2","4",3.63614692891402,NA
"1978","max.4.rSigma.L2","rSigma","2","L2","4",4.17827504702235,NA
"1979","range.4.rSigma.L2","rSigma","2","L2","4",0.54212811810833,NA
"1980","slope.4.rSigma.L2","rSigma","2","L2","4",-0.000881886258056657,NA
"1981","mean.4.rConnect.L2","rConnect","3","L2","4",0.273985905627153,NA
"1982","min.4.rConnect.L2","rConnect","3","L2","4",0.165049975375686,NA
"1983","max.4.rConnect.L2","rConnect","3","L2","4",0.340780549172921,NA
"1984","range.4.rConnect.L2","rConnect","3","L2","4",0.175730573797235,NA
"1985","slope.4.rConnect.L2","rConnect","3","L2","4",0.00479505287539149,NA
"1986","mean.4.rTau1.L2","rTau1","4","L2","4",1150.23800804642,NA
"1987","min.4.rTau1.L2","rTau1","4","L2","4",1042.1560156686,NA
"1988","max.4.rTau1.L2","rTau1","4","L2","4",1365.60243743462,NA
"1989","range.4.rTau1.L2","rTau1","4","L2","4",323.44642176602,NA
"1990","slope.4.rTau1.L2","rTau1","4","L2","4",-50.785640533122,NA
"1991","mean.4.rTau2.L2","rTau2","5","L2","4",4199801.0822791,NA
"1992","min.4.rTau2.L2","rTau2","5","L2","4",3698881.24873537,NA
"1993","max.4.rTau2.L2","rTau2","5","L2","4",5420485.59044894,NA
"1994","range.4.rTau2.L2","rTau2","5","L2","4",1721604.34171357,NA
"1995","slope.4.rTau2.L2","rTau2","5","L2","4",-231084.238321941,NA
"1996","mean.4.rNPQ.L2","rNPQ","6","L2","4",0.323771506901794,NA
"1997","min.4.rNPQ.L2","rNPQ","6","L2","4",0.282613271334634,NA
"1998","max.4.rNPQ.L2","rNPQ","6","L2","4",0.378930760227707,NA
"1999","range.4.rNPQ.L2","rNPQ","6","L2","4",0.096317488893073,NA
"2000","slope.4.rNPQ.L2","rNPQ","6","L2","4",-0.0199472469621896,NA
"2001","mean.4.rqP.L2","rqP","7","L2","4",0.717940122833038,NA
"2002","min.4.rqP.L2","rqP","7","L2","4",0.692109648983541,NA
"2003","max.4.rqP.L2","rqP","7","L2","4",0.75253406990644,NA
"2004","range.4.rqP.L2","rqP","7","L2","4",0.060424420922899,NA
"2005","slope.4.rqP.L2","rqP","7","L2","4",-0.0121519805666731,NA
"2006","mean.4.rABQ.L2","rABQ","8","L2","4",0.0165509192768232,NA
"2007","min.4.rABQ.L2","rABQ","8","L2","4",-0.0598615782365846,NA
"2008","max.4.rABQ.L2","rABQ","8","L2","4",0.077654682995236,NA
"2009","range.4.rABQ.L2","rABQ","8","L2","4",0.137516261231821,NA
"2010","slope.4.rABQ.L2","rABQ","8","L2","4",0.000223699337829753,NA
"2011","mean.4.rqm.L2","rqm","9","L2","4",0.593906498940128,NA
"2012","min.4.rqm.L2","rqm","9","L2","4",0.553180305716617,NA
"2013","max.4.rqm.L2","rqm","9","L2","4",0.645943943259111,NA
"2014","range.4.rqm.L2","rqm","9","L2","4",0.0927636375424939,NA
"2015","slope.4.rqm.L2","rqm","9","L2","4",-0.0200586287755762,NA
"2016","mean.1.rQuant.L3","rQuant","1","L3","1",0.0524419282117273,NA
"2017","min.1.rQuant.L3","rQuant","1","L3","1",0.0471206176913646,NA
"2018","max.1.rQuant.L3","rQuant","1","L3","1",0.0585242215576625,NA
"2019","range.1.rQuant.L3","rQuant","1","L3","1",0.0114036038662979,NA
"2020","slope.1.rQuant.L3","rQuant","1","L3","1",0.00159613449101306,NA
"2021","mean.1.rSigma.L3","rSigma","2","L3","1",3.61218156590903,NA
"2022","min.1.rSigma.L3","rSigma","2","L3","1",3.16800528612296,NA
"2023","max.1.rSigma.L3","rSigma","2","L3","1",3.9243689787093,NA
"2024","range.1.rSigma.L3","rSigma","2","L3","1",0.75636369258634,NA
"2025","slope.1.rSigma.L3","rSigma","2","L3","1",0.119096733938335,NA
"2026","mean.1.rConnect.L3","rConnect","3","L3","1",0.308097300264754,NA
"2027","min.1.rConnect.L3","rConnect","3","L3","1",0.225423469762913,NA
"2028","max.1.rConnect.L3","rConnect","3","L3","1",0.421174217261529,NA
"2029","range.1.rConnect.L3","rConnect","3","L3","1",0.195750747498616,NA
"2030","slope.1.rConnect.L3","rConnect","3","L3","1",-0.0145061172677657,NA
"2031","mean.1.rTau1.L3","rTau1","4","L3","1",1352.50247876897,NA
"2032","min.1.rTau1.L3","rTau1","4","L3","1",1026.74458670797,NA
"2033","max.1.rTau1.L3","rTau1","4","L3","1",1792.72694541297,NA
"2034","range.1.rTau1.L3","rTau1","4","L3","1",765.982358705,NA
"2035","slope.1.rTau1.L3","rTau1","4","L3","1",-84.1151169782503,NA
"2036","mean.1.rTau2.L3","rTau2","5","L3","1",12218352.2896826,NA
"2037","min.1.rTau2.L3","rTau2","5","L3","1",7464754.04051551,NA
"2038","max.1.rTau2.L3","rTau2","5","L3","1",16928194.3946068,NA
"2039","range.1.rTau2.L3","rTau2","5","L3","1",9463440.35409129,NA
"2040","slope.1.rTau2.L3","rTau2","5","L3","1",-34723.4301942361,NA
"2041","mean.1.rNPQ.L3","rNPQ","6","L3","1",0.256361744004766,NA
"2042","min.1.rNPQ.L3","rNPQ","6","L3","1",0.137737279303302,NA
"2043","max.1.rNPQ.L3","rNPQ","6","L3","1",0.367685510643791,NA
"2044","range.1.rNPQ.L3","rNPQ","6","L3","1",0.229948231340489,NA
"2045","slope.1.rNPQ.L3","rNPQ","6","L3","1",0.0369806977158155,NA
"2046","mean.1.rqP.L3","rqP","7","L3","1",0.600120022844084,NA
"2047","min.1.rqP.L3","rqP","7","L3","1",0.402332425659519,NA
"2048","max.1.rqP.L3","rqP","7","L3","1",0.769645394271214,NA
"2049","range.1.rqP.L3","rqP","7","L3","1",0.367312968611695,NA
"2050","slope.1.rqP.L3","rqP","7","L3","1",0.0583652517407346,NA
"2051","mean.1.rABQ.L3","rABQ","8","L3","1",0.301518533684363,NA
"2052","min.1.rABQ.L3","rABQ","8","L3","1",0.241151379409508,NA
"2053","max.1.rABQ.L3","rABQ","8","L3","1",0.387408152892783,NA
"2054","range.1.rABQ.L3","rABQ","8","L3","1",0.146256773483275,NA
"2055","slope.1.rABQ.L3","rABQ","8","L3","1",-0.0230295348771366,NA
"2056","mean.1.rqm.L3","rqm","9","L3","1",0.822935778741878,NA
"2057","min.1.rqm.L3","rqm","9","L3","1",0.802399605273705,NA
"2058","max.1.rqm.L3","rqm","9","L3","1",0.840902580030278,NA
"2059","range.1.rqm.L3","rqm","9","L3","1",0.0385029747565729,NA
"2060","slope.1.rqm.L3","rqm","9","L3","1",-0.005389167033169,NA
"2061","mean.2.rQuant.L3","rQuant","1","L3","2",0.0511676305963498,NA
"2062","min.2.rQuant.L3","rQuant","1","L3","2",0.0453233476826758,NA
"2063","max.2.rQuant.L3","rQuant","1","L3","2",0.0538892640749477,NA
"2064","range.2.rQuant.L3","rQuant","1","L3","2",0.0085659163922719,NA
"2065","slope.2.rQuant.L3","rQuant","1","L3","2",0.000682687091788048,NA
"2066","mean.2.rSigma.L3","rSigma","2","L3","2",3.18225758788188,NA
"2067","min.2.rSigma.L3","rSigma","2","L3","2",2.89526757529636,NA
"2068","max.2.rSigma.L3","rSigma","2","L3","2",3.63630135936728,NA
"2069","range.2.rSigma.L3","rSigma","2","L3","2",0.74103378407092,NA
"2070","slope.2.rSigma.L3","rSigma","2","L3","2",-0.0372178808566224,NA
"2071","mean.2.rConnect.L3","rConnect","3","L3","2",0.392704120395049,NA
"2072","min.2.rConnect.L3","rConnect","3","L3","2",0.320019125769019,NA
"2073","max.2.rConnect.L3","rConnect","3","L3","2",0.540575113711795,NA
"2074","range.2.rConnect.L3","rConnect","3","L3","2",0.220555987942776,NA
"2075","slope.2.rConnect.L3","rConnect","3","L3","2",-0.00245301487605903,NA
"2076","mean.2.rTau1.L3","rTau1","4","L3","2",1138.25105037664,NA
"2077","min.2.rTau1.L3","rTau1","4","L3","2",945.705223854507,NA
"2078","max.2.rTau1.L3","rTau1","4","L3","2",1376.77178764301,NA
"2079","range.2.rTau1.L3","rTau1","4","L3","2",431.066563788503,NA
"2080","slope.2.rTau1.L3","rTau1","4","L3","2",20.2479236649624,NA
"2081","mean.2.rTau2.L3","rTau2","5","L3","2",8726746.43327912,NA
"2082","min.2.rTau2.L3","rTau2","5","L3","2",5874489.26152915,NA
"2083","max.2.rTau2.L3","rTau2","5","L3","2",15792425.1979667,NA
"2084","range.2.rTau2.L3","rTau2","5","L3","2",9917935.93643755,NA
"2085","slope.2.rTau2.L3","rTau2","5","L3","2",-70995.9663941128,NA
"2086","mean.2.rNPQ.L3","rNPQ","6","L3","2",0.342579356523421,NA
"2087","min.2.rNPQ.L3","rNPQ","6","L3","2",0.211950257932057,NA
"2088","max.2.rNPQ.L3","rNPQ","6","L3","2",0.470416465108559,NA
"2089","range.2.rNPQ.L3","rNPQ","6","L3","2",0.258466207176502,NA
"2090","slope.2.rNPQ.L3","rNPQ","6","L3","2",0.0419710497018638,NA
"2091","mean.2.rqP.L3","rqP","7","L3","2",0.663830581783138,NA
"2092","min.2.rqP.L3","rqP","7","L3","2",0.491138253690171,NA
"2093","max.2.rqP.L3","rqP","7","L3","2",0.815031162577166,NA
"2094","range.2.rqP.L3","rqP","7","L3","2",0.323892908886995,NA
"2095","slope.2.rqP.L3","rqP","7","L3","2",0.0519695413116264,NA
"2096","mean.2.rABQ.L3","rABQ","8","L3","2",0.347124686242936,NA
"2097","min.2.rABQ.L3","rABQ","8","L3","2",0.253972588531927,NA
"2098","max.2.rABQ.L3","rABQ","8","L3","2",0.406003859074645,NA
"2099","range.2.rABQ.L3","rABQ","8","L3","2",0.152031270542718,NA
"2100","slope.2.rABQ.L3","rABQ","8","L3","2",0.0076356595814779,NA
"2101","mean.2.rqm.L3","rqm","9","L3","2",0.817634003978573,NA
"2102","min.2.rqm.L3","rqm","9","L3","2",0.807933859681386,NA
"2103","max.2.rqm.L3","rqm","9","L3","2",0.838463549184428,NA
"2104","range.2.rqm.L3","rqm","9","L3","2",0.030529689503042,NA
"2105","slope.2.rqm.L3","rqm","9","L3","2",-0.00243315764310153,NA
"2106","mean.3.rQuant.L3","rQuant","1","L3","3",0.0529952480891043,NA
"2107","min.3.rQuant.L3","rQuant","1","L3","3",0.0473988097124841,NA
"2108","max.3.rQuant.L3","rQuant","1","L3","3",0.0566059391420132,NA
"2109","range.3.rQuant.L3","rQuant","1","L3","3",0.0092071294295291,NA
"2110","slope.3.rQuant.L3","rQuant","1","L3","3",0.000382679715994965,NA
"2111","mean.3.rSigma.L3","rSigma","2","L3","3",3.1432216004117,NA
"2112","min.3.rSigma.L3","rSigma","2","L3","3",2.73089333368416,NA
"2113","max.3.rSigma.L3","rSigma","2","L3","3",3.43592063692123,NA
"2114","range.3.rSigma.L3","rSigma","2","L3","3",0.70502730323707,NA
"2115","slope.3.rSigma.L3","rSigma","2","L3","3",0.0379755388645786,NA
"2116","mean.3.rConnect.L3","rConnect","3","L3","3",0.325080092200218,NA
"2117","min.3.rConnect.L3","rConnect","3","L3","3",0.164249665059565,NA
"2118","max.3.rConnect.L3","rConnect","3","L3","3",0.418226926831183,NA
"2119","range.3.rConnect.L3","rConnect","3","L3","3",0.253977261771618,NA
"2120","slope.3.rConnect.L3","rConnect","3","L3","3",-0.00118547122324821,NA
"2121","mean.3.rTau1.L3","rTau1","4","L3","3",1232.50967586683,NA
"2122","min.3.rTau1.L3","rTau1","4","L3","3",878.58127063175,NA
"2123","max.3.rTau1.L3","rTau1","4","L3","3",1564.7737565301,NA
"2124","range.3.rTau1.L3","rTau1","4","L3","3",686.19248589835,NA
"2125","slope.3.rTau1.L3","rTau1","4","L3","3",-6.28141897439122,NA
"2126","mean.3.rTau2.L3","rTau2","5","L3","3",13639016.0482646,NA
"2127","min.3.rTau2.L3","rTau2","5","L3","3",8112859.89659897,NA
"2128","max.3.rTau2.L3","rTau2","5","L3","3",37816963.1218368,NA
"2129","range.3.rTau2.L3","rTau2","5","L3","3",29704103.2252378,NA
"2130","slope.3.rTau2.L3","rTau2","5","L3","3",3047598.18724933,NA
"2131","mean.3.rNPQ.L3","rNPQ","6","L3","3",0.352895057411444,NA
"2132","min.3.rNPQ.L3","rNPQ","6","L3","3",0.224880508208216,NA
"2133","max.3.rNPQ.L3","rNPQ","6","L3","3",0.481531769789414,NA
"2134","range.3.rNPQ.L3","rNPQ","6","L3","3",0.256651261581198,NA
"2135","slope.3.rNPQ.L3","rNPQ","6","L3","3",0.0425064528721028,NA
"2136","mean.3.rqP.L3","rqP","7","L3","3",0.668792120162021,NA
"2137","min.3.rqP.L3","rqP","7","L3","3",0.500240840410128,NA
"2138","max.3.rqP.L3","rqP","7","L3","3",0.815165305440501,NA
"2139","range.3.rqP.L3","rqP","7","L3","3",0.314924465030373,NA
"2140","slope.3.rqP.L3","rqP","7","L3","3",0.0503523975090976,NA
"2141","mean.3.rABQ.L3","rABQ","8","L3","3",0.27176456634082,NA
"2142","min.3.rABQ.L3","rABQ","8","L3","3",0.203950763535373,NA
"2143","max.3.rABQ.L3","rABQ","8","L3","3",0.367294596450992,NA
"2144","range.3.rABQ.L3","rABQ","8","L3","3",0.163343832915619,NA
"2145","slope.3.rABQ.L3","rABQ","8","L3","3",-0.00879834021561351,NA
"2146","mean.3.rqm.L3","rqm","9","L3","3",0.814323362286888,NA
"2147","min.3.rqm.L3","rqm","9","L3","3",0.801672775702263,NA
"2148","max.3.rqm.L3","rqm","9","L3","3",0.83393130636505,NA
"2149","range.3.rqm.L3","rqm","9","L3","3",0.0322585306627869,NA
"2150","slope.3.rqm.L3","rqm","9","L3","3",-0.00134077460808337,NA
"2151","mean.4.rQuant.L3","rQuant","1","L3","4",0.0568888997940313,NA
"2152","min.4.rQuant.L3","rQuant","1","L3","4",0.0519745196410446,NA
"2153","max.4.rQuant.L3","rQuant","1","L3","4",0.0624629397911909,NA
"2154","range.4.rQuant.L3","rQuant","1","L3","4",0.0104884201501463,NA
"2155","slope.4.rQuant.L3","rQuant","1","L3","4",0.00129555113081626,NA
"2156","mean.4.rSigma.L3","rSigma","2","L3","4",2.90697347831288,NA
"2157","min.4.rSigma.L3","rSigma","2","L3","4",2.75295950435933,NA
"2158","max.4.rSigma.L3","rSigma","2","L3","4",3.13972136947176,NA
"2159","range.4.rSigma.L3","rSigma","2","L3","4",0.38676186511243,NA
"2160","slope.4.rSigma.L3","rSigma","2","L3","4",0.0150244819196172,NA
"2161","mean.4.rConnect.L3","rConnect","3","L3","4",0.427569406390243,NA
"2162","min.4.rConnect.L3","rConnect","3","L3","4",0.314589713113701,NA
"2163","max.4.rConnect.L3","rConnect","3","L3","4",0.494261355274501,NA
"2164","range.4.rConnect.L3","rConnect","3","L3","4",0.1796716421608,NA
"2165","slope.4.rConnect.L3","rConnect","3","L3","4",-0.0117357931412622,NA
"2166","mean.4.rTau1.L3","rTau1","4","L3","4",988.468103153148,NA
"2167","min.4.rTau1.L3","rTau1","4","L3","4",792.489459019386,NA
"2168","max.4.rTau1.L3","rTau1","4","L3","4",1142.24969531669,NA
"2169","range.4.rTau1.L3","rTau1","4","L3","4",349.760236297304,NA
"2170","slope.4.rTau1.L3","rTau1","4","L3","4",34.1741837886171,NA
"2171","mean.4.rTau2.L3","rTau2","5","L3","4",9618331.06786581,NA
"2172","min.4.rTau2.L3","rTau2","5","L3","4",7201277.79531074,NA
"2173","max.4.rTau2.L3","rTau2","5","L3","4",14263860.7822453,NA
"2174","range.4.rTau2.L3","rTau2","5","L3","4",7062582.98693456,NA
"2175","slope.4.rTau2.L3","rTau2","5","L3","4",-160369.996878154,NA
"2176","mean.4.rNPQ.L3","rNPQ","6","L3","4",0.389853782600507,NA
"2177","min.4.rNPQ.L3","rNPQ","6","L3","4",0.263182935558409,NA
"2178","max.4.rNPQ.L3","rNPQ","6","L3","4",0.523515943238757,NA
"2179","range.4.rNPQ.L3","rNPQ","6","L3","4",0.260333007680348,NA
"2180","slope.4.rNPQ.L3","rNPQ","6","L3","4",0.0421051475622191,NA
"2181","mean.4.rqP.L3","rqP","7","L3","4",0.687605422946466,NA
"2182","min.4.rqP.L3","rqP","7","L3","4",0.538103792072625,NA
"2183","max.4.rqP.L3","rqP","7","L3","4",0.829544484062856,NA
"2184","range.4.rqP.L3","rqP","7","L3","4",0.291440691990231,NA
"2185","slope.4.rqP.L3","rqP","7","L3","4",0.0464092703190307,NA
"2186","mean.4.rABQ.L3","rABQ","8","L3","4",0.26261687803146,NA
"2187","min.4.rABQ.L3","rABQ","8","L3","4",0.203578029588325,NA
"2188","max.4.rABQ.L3","rABQ","8","L3","4",0.301684074821491,NA
"2189","range.4.rABQ.L3","rABQ","8","L3","4",0.098106045233166,NA
"2190","slope.4.rABQ.L3","rABQ","8","L3","4",-0.00381111126967593,NA
"2191","mean.4.rqm.L3","rqm","9","L3","4",0.802918903004939,NA
"2192","min.4.rqm.L3","rqm","9","L3","4",0.783608669878409,NA
"2193","max.4.rqm.L3","rqm","9","L3","4",0.819943866312508,NA
"2194","range.4.rqm.L3","rqm","9","L3","4",0.036335196434099,NA
"2195","slope.4.rqm.L3","rqm","9","L3","4",-0.00448819785580109,NA
"2196","mean.1.rQuant.R1","rQuant","1","R1","1",0.187823160261547,NA
"2197","min.1.rQuant.R1","rQuant","1","R1","1",0.176729106070225,NA
"2198","max.1.rQuant.R1","rQuant","1","R1","1",0.197513943556347,NA
"2199","range.1.rQuant.R1","rQuant","1","R1","1",0.020784837486122,NA
"2200","slope.1.rQuant.R1","rQuant","1","R1","1",0.004753225122065,NA
"2201","mean.1.rSigma.R1","rSigma","2","R1","1",5.25484771446487,NA
"2202","min.1.rSigma.R1","rSigma","2","R1","1",5.00478765829751,NA
"2203","max.1.rSigma.R1","rSigma","2","R1","1",5.45819180206343,NA
"2204","range.1.rSigma.R1","rSigma","2","R1","1",0.45340414376592,NA
"2205","slope.1.rSigma.R1","rSigma","2","R1","1",0.0604379709975516,NA
"2206","mean.1.rConnect.R1","rConnect","3","R1","1",0.206572499009629,NA
"2207","min.1.rConnect.R1","rConnect","3","R1","1",0.183836662641959,NA
"2208","max.1.rConnect.R1","rConnect","3","R1","1",0.220286055446278,NA
"2209","range.1.rConnect.R1","rConnect","3","R1","1",0.036449392804319,NA
"2210","slope.1.rConnect.R1","rConnect","3","R1","1",-0.00744251642231,NA
"2211","mean.1.rTau1.R1","rTau1","4","R1","1",1431.05774041928,NA
"2212","min.1.rTau1.R1","rTau1","4","R1","1",1306.51404526722,NA
"2213","max.1.rTau1.R1","rTau1","4","R1","1",1515.09046797648,NA
"2214","range.1.rTau1.R1","rTau1","4","R1","1",208.57642270926,NA
"2215","slope.1.rTau1.R1","rTau1","4","R1","1",28.346876489339,NA
"2216","mean.1.rTau2.R1","rTau2","5","R1","1",2050300.22391535,NA
"2217","min.1.rTau2.R1","rTau2","5","R1","1",1830420.17213608,NA
"2218","max.1.rTau2.R1","rTau2","5","R1","1",2397130.12001655,NA
"2219","range.1.rTau2.R1","rTau2","5","R1","1",566709.94788047,NA
"2220","slope.1.rTau2.R1","rTau2","5","R1","1",-142841.681174587,NA
"2221","mean.1.rNPQ.R1","rNPQ","6","R1","1",0.303304933501054,NA
"2222","min.1.rNPQ.R1","rNPQ","6","R1","1",0.263904371381563,NA
"2223","max.1.rNPQ.R1","rNPQ","6","R1","1",0.383413160357721,NA
"2224","range.1.rNPQ.R1","rNPQ","6","R1","1",0.119508788976158,NA
"2225","slope.1.rNPQ.R1","rNPQ","6","R1","1",-0.0270052694952568,NA
"2226","mean.1.rqP.R1","rqP","7","R1","1",0.929495961138769,NA
"2227","min.1.rqP.R1","rqP","7","R1","1",0.901642078389637,NA
"2228","max.1.rqP.R1","rqP","7","R1","1",1,NA
"2229","range.1.rqP.R1","rqP","7","R1","1",0.0983579216103631,NA
"2230","slope.1.rqP.R1","rqP","7","R1","1",-0.0222630454703856,NA
"2231","mean.1.rABQ.R1","rABQ","8","R1","1",-0.0161210531345778,NA
"2232","min.1.rABQ.R1","rABQ","8","R1","1",-0.0554413569124741,NA
"2233","max.1.rABQ.R1","rABQ","8","R1","1",0.0322326388135704,NA
"2234","range.1.rABQ.R1","rABQ","8","R1","1",0.0876739957260445,NA
"2235","slope.1.rABQ.R1","rABQ","8","R1","1",-0.0116867886714018,NA
"2236","mean.1.rqm.R1","rqm","9","R1","1",0.365836407241156,NA
"2237","min.1.rqm.R1","rqm","9","R1","1",0.333116576830894,NA
"2238","max.1.rqm.R1","rqm","9","R1","1",0.403294222637474,NA
"2239","range.1.rqm.R1","rqm","9","R1","1",0.07017764580658,NA
"2240","slope.1.rqm.R1","rqm","9","R1","1",-0.0160487253883001,NA
"2241","mean.2.rQuant.R1","rQuant","1","R1","2",0.178846225550957,NA
"2242","min.2.rQuant.R1","rQuant","1","R1","2",0.16844443180522,NA
"2243","max.2.rQuant.R1","rQuant","1","R1","2",0.185944703791275,NA
