"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo14.005r","pval"
"1900","slope.2.rTau1.L2","rTau1","4","L2","2",11.8404135933166,NA
"1901","mean.2.rTau2.L2","rTau2","5","L2","2",2611192.22553382,NA
"1902","min.2.rTau2.L2","rTau2","5","L2","2",2242937.06825172,NA
"1903","max.2.rTau2.L2","rTau2","5","L2","2",2841428.05479524,NA
"1904","range.2.rTau2.L2","rTau2","5","L2","2",598490.98654352,NA
"1905","slope.2.rTau2.L2","rTau2","5","L2","2",-77987.2492534553,NA
"1906","mean.2.rNPQ.L2","rNPQ","6","L2","2",0.448203369635386,NA
"1907","min.2.rNPQ.L2","rNPQ","6","L2","2",0.44100382839653,NA
"1908","max.2.rNPQ.L2","rNPQ","6","L2","2",0.457435536831006,NA
"1909","range.2.rNPQ.L2","rNPQ","6","L2","2",0.016431708434476,NA
"1910","slope.2.rNPQ.L2","rNPQ","6","L2","2",-0.00310976672292375,NA
"1911","mean.2.rqP.L2","rqP","7","L2","2",0.710618139121536,NA
"1912","min.2.rqP.L2","rqP","7","L2","2",0.698642125061626,NA
"1913","max.2.rqP.L2","rqP","7","L2","2",0.719761274173919,NA
"1914","range.2.rqP.L2","rqP","7","L2","2",0.021119149112293,NA
"1915","slope.2.rqP.L2","rqP","7","L2","2",0.00418387891635934,NA
"1916","mean.2.rABQ.L2","rABQ","8","L2","2",0.0597741211249582,NA
"1917","min.2.rABQ.L2","rABQ","8","L2","2",0.0368479774565277,NA
"1918","max.2.rABQ.L2","rABQ","8","L2","2",0.076636757096205,NA
"1919","range.2.rABQ.L2","rABQ","8","L2","2",0.0397887796396773,NA
"1920","slope.2.rABQ.L2","rABQ","8","L2","2",-0.000907991926646646,NA
"1921","mean.2.rqm.L2","rqm","9","L2","2",0.622705753320632,NA
"1922","min.2.rqm.L2","rqm","9","L2","2",0.595909566176003,NA
"1923","max.2.rqm.L2","rqm","9","L2","2",0.665045511539974,NA
"1924","range.2.rqm.L2","rqm","9","L2","2",0.0691359453639711,NA
"1925","slope.2.rqm.L2","rqm","9","L2","2",-0.0145804431470717,NA
"1926","mean.3.rQuant.L2","rQuant","1","L2","3",0.149341054097031,NA
"1927","min.3.rQuant.L2","rQuant","1","L2","3",0.131980142273273,NA
"1928","max.3.rQuant.L2","rQuant","1","L2","3",0.160943443852282,NA
"1929","range.3.rQuant.L2","rQuant","1","L2","3",0.028963301579009,NA
"1930","slope.3.rQuant.L2","rQuant","1","L2","3",0.00557016655130997,NA
"1931","mean.3.rSigma.L2","rSigma","2","L2","3",4.10794732179431,NA
"1932","min.3.rSigma.L2","rSigma","2","L2","3",4.00174547060306,NA
"1933","max.3.rSigma.L2","rSigma","2","L2","3",4.27724712672086,NA
"1934","range.3.rSigma.L2","rSigma","2","L2","3",0.275501656117799,NA
"1935","slope.3.rSigma.L2","rSigma","2","L2","3",0.0451404428526799,NA
"1936","mean.3.rConnect.L2","rConnect","3","L2","3",0.225129369326625,NA
"1937","min.3.rConnect.L2","rConnect","3","L2","3",0.159735596108785,NA
"1938","max.3.rConnect.L2","rConnect","3","L2","3",0.286974512842639,NA
"1939","range.3.rConnect.L2","rConnect","3","L2","3",0.127238916733854,NA
"1940","slope.3.rConnect.L2","rConnect","3","L2","3",0.00385993670398256,NA
"1941","mean.3.rTau1.L2","rTau1","4","L2","3",1164.75992106403,NA
"1942","min.3.rTau1.L2","rTau1","4","L2","3",1089.57739334275,NA
"1943","max.3.rTau1.L2","rTau1","4","L2","3",1217.22511675937,NA
"1944","range.3.rTau1.L2","rTau1","4","L2","3",127.64772341662,NA
"1945","slope.3.rTau1.L2","rTau1","4","L2","3",-13.0359610125105,NA
"1946","mean.3.rTau2.L2","rTau2","5","L2","3",2145169.30055186,NA
"1947","min.3.rTau2.L2","rTau2","5","L2","3",1903042.43941391,NA
"1948","max.3.rTau2.L2","rTau2","5","L2","3",2333847.62871491,NA
"1949","range.3.rTau2.L2","rTau2","5","L2","3",430805.189301,NA
"1950","slope.3.rTau2.L2","rTau2","5","L2","3",-74033.5359561732,NA
"1951","mean.3.rNPQ.L2","rNPQ","6","L2","3",0.470592687230791,NA
"1952","min.3.rNPQ.L2","rNPQ","6","L2","3",0.4590290317169,NA
"1953","max.3.rNPQ.L2","rNPQ","6","L2","3",0.489085418456295,NA
"1954","range.3.rNPQ.L2","rNPQ","6","L2","3",0.030056386739395,NA
"1955","slope.3.rNPQ.L2","rNPQ","6","L2","3",-0.00524810117713978,NA
"1956","mean.3.rqP.L2","rqP","7","L2","3",0.731466372617352,NA
"1957","min.3.rqP.L2","rqP","7","L2","3",0.723673039029539,NA
"1958","max.3.rqP.L2","rqP","7","L2","3",0.738386306551611,NA
"1959","range.3.rqP.L2","rqP","7","L2","3",0.014713267522072,NA
"1960","slope.3.rqP.L2","rqP","7","L2","3",0.00298361345572379,NA
"1961","mean.3.rABQ.L2","rABQ","8","L2","3",0.00703822086064492,NA
"1962","min.3.rABQ.L2","rABQ","8","L2","3",-0.0338844644464265,NA
"1963","max.3.rABQ.L2","rABQ","8","L2","3",0.0327090415518622,NA
"1964","range.3.rABQ.L2","rABQ","8","L2","3",0.0665935059982887,NA
"1965","slope.3.rABQ.L2","rABQ","8","L2","3",-0.0109112242526413,NA
"1966","mean.3.rqm.L2","rqm","9","L2","3",0.599097751787771,NA
"1967","min.3.rqm.L2","rqm","9","L2","3",0.567951432608234,NA
"1968","max.3.rqm.L2","rqm","9","L2","3",0.645702676490103,NA
"1969","range.3.rqm.L2","rqm","9","L2","3",0.077751243881869,NA
"1970","slope.3.rqm.L2","rqm","9","L2","3",-0.0149529699441246,NA
"1971","mean.4.rQuant.L2","rQuant","1","L2","4",0.150465130008624,NA
"1972","min.4.rQuant.L2","rQuant","1","L2","4",0.129782199220864,NA
"1973","max.4.rQuant.L2","rQuant","1","L2","4",0.163525490046755,NA
"1974","range.4.rQuant.L2","rQuant","1","L2","4",0.033743290825891,NA
"1975","slope.4.rQuant.L2","rQuant","1","L2","4",0.00608299451397834,NA
"1976","mean.4.rSigma.L2","rSigma","2","L2","4",3.61300151122802,NA
"1977","min.4.rSigma.L2","rSigma","2","L2","4",3.42095698345081,NA
"1978","max.4.rSigma.L2","rSigma","2","L2","4",3.71838552128083,NA
"1979","range.4.rSigma.L2","rSigma","2","L2","4",0.29742853783002,NA
"1980","slope.4.rSigma.L2","rSigma","2","L2","4",0.0408856191563973,NA
"1981","mean.4.rConnect.L2","rConnect","3","L2","4",0.309147665403737,NA
"1982","min.4.rConnect.L2","rConnect","3","L2","4",0.28482967833863,NA
"1983","max.4.rConnect.L2","rConnect","3","L2","4",0.361256005236284,NA
"1984","range.4.rConnect.L2","rConnect","3","L2","4",0.076426326897654,NA
"1985","slope.4.rConnect.L2","rConnect","3","L2","4",-0.000663691238713034,NA
"1986","mean.4.rTau1.L2","rTau1","4","L2","4",1059.69931941665,NA
"1987","min.4.rTau1.L2","rTau1","4","L2","4",1015.78861925641,NA
"1988","max.4.rTau1.L2","rTau1","4","L2","4",1160.46659508338,NA
"1989","range.4.rTau1.L2","rTau1","4","L2","4",144.67797582697,NA
"1990","slope.4.rTau1.L2","rTau1","4","L2","4",0.741468885634765,NA
"1991","mean.4.rTau2.L2","rTau2","5","L2","4",2784638.84070369,NA
"1992","min.4.rTau2.L2","rTau2","5","L2","4",2232435.39266178,NA
"1993","max.4.rTau2.L2","rTau2","5","L2","4",3246371.12647991,NA
"1994","range.4.rTau2.L2","rTau2","5","L2","4",1013935.73381813,NA
"1995","slope.4.rTau2.L2","rTau2","5","L2","4",-145772.379948766,NA
"1996","mean.4.rNPQ.L2","rNPQ","6","L2","4",0.45594835100434,NA
"1997","min.4.rNPQ.L2","rNPQ","6","L2","4",0.447691564192112,NA
"1998","max.4.rNPQ.L2","rNPQ","6","L2","4",0.476907478170696,NA
"1999","range.4.rNPQ.L2","rNPQ","6","L2","4",0.029215913978584,NA
"2000","slope.4.rNPQ.L2","rNPQ","6","L2","4",-0.00444447826585415,NA
"2001","mean.4.rqP.L2","rqP","7","L2","4",0.728872587345511,NA
"2002","min.4.rqP.L2","rqP","7","L2","4",0.718821291993842,NA
"2003","max.4.rqP.L2","rqP","7","L2","4",0.739658071119705,NA
"2004","range.4.rqP.L2","rqP","7","L2","4",0.020836779125863,NA
"2005","slope.4.rqP.L2","rqP","7","L2","4",0.00418302941378798,NA
"2006","mean.4.rABQ.L2","rABQ","8","L2","4",0.0067075224456186,NA
"2007","min.4.rABQ.L2","rABQ","8","L2","4",-0.0222648275837611,NA
"2008","max.4.rABQ.L2","rABQ","8","L2","4",0.0595047283708786,NA
"2009","range.4.rABQ.L2","rABQ","8","L2","4",0.0817695559546397,NA
"2010","slope.4.rABQ.L2","rABQ","8","L2","4",-0.0112403434712099,NA
"2011","mean.4.rqm.L2","rqm","9","L2","4",0.590998100070002,NA
"2012","min.4.rqm.L2","rqm","9","L2","4",0.555496771163702,NA
"2013","max.4.rqm.L2","rqm","9","L2","4",0.647219484970474,NA
"2014","range.4.rqm.L2","rqm","9","L2","4",0.091722713806772,NA
"2015","slope.4.rqm.L2","rqm","9","L2","4",-0.0165351022747815,NA
"2016","mean.1.rQuant.L3","rQuant","1","L3","1",0.0576457687907818,NA
"2017","min.1.rQuant.L3","rQuant","1","L3","1",0.0528941848608082,NA
"2018","max.1.rQuant.L3","rQuant","1","L3","1",0.0608904511632368,NA
"2019","range.1.rQuant.L3","rQuant","1","L3","1",0.0079962663024286,NA
"2020","slope.1.rQuant.L3","rQuant","1","L3","1",0.000251642018735986,NA
"2021","mean.1.rSigma.L3","rSigma","2","L3","1",3.4039131600439,NA
"2022","min.1.rSigma.L3","rSigma","2","L3","1",3.03947256636346,NA
"2023","max.1.rSigma.L3","rSigma","2","L3","1",3.73837702422479,NA
"2024","range.1.rSigma.L3","rSigma","2","L3","1",0.69890445786133,NA
"2025","slope.1.rSigma.L3","rSigma","2","L3","1",-0.00543453748746228,NA
"2026","mean.1.rConnect.L3","rConnect","3","L3","1",0.338522217849815,NA
"2027","min.1.rConnect.L3","rConnect","3","L3","1",0.232927742897065,NA
"2028","max.1.rConnect.L3","rConnect","3","L3","1",0.425440282544833,NA
"2029","range.1.rConnect.L3","rConnect","3","L3","1",0.192512539647768,NA
"2030","slope.1.rConnect.L3","rConnect","3","L3","1",-0.0109485770294279,NA
"2031","mean.1.rTau1.L3","rTau1","4","L3","1",1138.52538384046,NA
"2032","min.1.rTau1.L3","rTau1","4","L3","1",895.175689732759,NA
"2033","max.1.rTau1.L3","rTau1","4","L3","1",1604.49672161294,NA
"2034","range.1.rTau1.L3","rTau1","4","L3","1",709.321031880181,NA
"2035","slope.1.rTau1.L3","rTau1","4","L3","1",-42.103483192661,NA
"2036","mean.1.rTau2.L3","rTau2","5","L3","1",6495117.80129228,NA
"2037","min.1.rTau2.L3","rTau2","5","L3","1",5350761.79333259,NA
"2038","max.1.rTau2.L3","rTau2","5","L3","1",7911880.62780844,NA
"2039","range.1.rTau2.L3","rTau2","5","L3","1",2561118.83447585,NA
"2040","slope.1.rTau2.L3","rTau2","5","L3","1",-70237.4483579708,NA
"2041","mean.1.rNPQ.L3","rNPQ","6","L3","1",0.383048579527681,NA
"2042","min.1.rNPQ.L3","rNPQ","6","L3","1",0.252511737502777,NA
"2043","max.1.rNPQ.L3","rNPQ","6","L3","1",0.516374479870187,NA
"2044","range.1.rNPQ.L3","rNPQ","6","L3","1",0.26386274236741,NA
"2045","slope.1.rNPQ.L3","rNPQ","6","L3","1",0.0416962897636686,NA
"2046","mean.1.rqP.L3","rqP","7","L3","1",0.578389904527589,NA
"2047","min.1.rqP.L3","rqP","7","L3","1",0.457810641437963,NA
"2048","max.1.rqP.L3","rqP","7","L3","1",0.693166705330039,NA
"2049","range.1.rqP.L3","rqP","7","L3","1",0.235356063892076,NA
"2050","slope.1.rqP.L3","rqP","7","L3","1",0.0380861858748487,NA
"2051","mean.1.rABQ.L3","rABQ","8","L3","1",0.228649625734534,NA
"2052","min.1.rABQ.L3","rABQ","8","L3","1",0.152857790078283,NA
"2053","max.1.rABQ.L3","rABQ","8","L3","1",0.31123439658965,NA
"2054","range.1.rABQ.L3","rABQ","8","L3","1",0.158376606511367,NA
"2055","slope.1.rABQ.L3","rABQ","8","L3","1",0.00123150395671673,NA
"2056","mean.1.rqm.L3","rqm","9","L3","1",0.851020697952085,NA
"2057","min.1.rqm.L3","rqm","9","L3","1",0.842635164627515,NA
"2058","max.1.rqm.L3","rqm","9","L3","1",0.863300656609219,NA
"2059","range.1.rqm.L3","rqm","9","L3","1",0.020665491981704,NA
"2060","slope.1.rqm.L3","rqm","9","L3","1",-0.000650341787500055,NA
"2061","mean.2.rQuant.L3","rQuant","1","L3","2",0.0556789197380016,NA
"2062","min.2.rQuant.L3","rQuant","1","L3","2",0.0509498823491919,NA
"2063","max.2.rQuant.L3","rQuant","1","L3","2",0.06146067714191,NA
"2064","range.2.rQuant.L3","rQuant","1","L3","2",0.0105107947927181,NA
"2065","slope.2.rQuant.L3","rQuant","1","L3","2",0.000850360234153345,NA
"2066","mean.2.rSigma.L3","rSigma","2","L3","2",3.29327008837386,NA
"2067","min.2.rSigma.L3","rSigma","2","L3","2",2.86943518264703,NA
"2068","max.2.rSigma.L3","rSigma","2","L3","2",3.43515578934064,NA
"2069","range.2.rSigma.L3","rSigma","2","L3","2",0.56572060669361,NA
"2070","slope.2.rSigma.L3","rSigma","2","L3","2",-0.00299492761033671,NA
"2071","mean.2.rConnect.L3","rConnect","3","L3","2",0.314581811342237,NA
"2072","min.2.rConnect.L3","rConnect","3","L3","2",0.255479077662266,NA
"2073","max.2.rConnect.L3","rConnect","3","L3","2",0.4130684918072,NA
"2074","range.2.rConnect.L3","rConnect","3","L3","2",0.157589414144934,NA
"2075","slope.2.rConnect.L3","rConnect","3","L3","2",-0.00711989734754129,NA
"2076","mean.2.rTau1.L3","rTau1","4","L3","2",1163.87144321481,NA
"2077","min.2.rTau1.L3","rTau1","4","L3","2",881.398030214643,NA
"2078","max.2.rTau1.L3","rTau1","4","L3","2",1348.73101244301,NA
"2079","range.2.rTau1.L3","rTau1","4","L3","2",467.332982228367,NA
"2080","slope.2.rTau1.L3","rTau1","4","L3","2",-31.7339034261426,NA
"2081","mean.2.rTau2.L3","rTau2","5","L3","2",6343476.13230915,NA
"2082","min.2.rTau2.L3","rTau2","5","L3","2",5011092.29237679,NA
"2083","max.2.rTau2.L3","rTau2","5","L3","2",7230944.78687722,NA
"2084","range.2.rTau2.L3","rTau2","5","L3","2",2219852.49450043,NA
"2085","slope.2.rTau2.L3","rTau2","5","L3","2",-2573.55500774968,NA
"2086","mean.2.rNPQ.L3","rNPQ","6","L3","2",0.466884191186788,NA
"2087","min.2.rNPQ.L3","rNPQ","6","L3","2",0.323459140149924,NA
"2088","max.2.rNPQ.L3","rNPQ","6","L3","2",0.603966311257184,NA
"2089","range.2.rNPQ.L3","rNPQ","6","L3","2",0.28050717110726,NA
"2090","slope.2.rNPQ.L3","rNPQ","6","L3","2",0.0456080234432349,NA
"2091","mean.2.rqP.L3","rqP","7","L3","2",0.62157732203026,NA
"2092","min.2.rqP.L3","rqP","7","L3","2",0.50191207285058,NA
"2093","max.2.rqP.L3","rqP","7","L3","2",0.729165239630039,NA
"2094","range.2.rqP.L3","rqP","7","L3","2",0.227253166779459,NA
"2095","slope.2.rqP.L3","rqP","7","L3","2",0.036458482634558,NA
"2096","mean.2.rABQ.L3","rABQ","8","L3","2",0.285525570211896,NA
"2097","min.2.rABQ.L3","rABQ","8","L3","2",0.254743489613284,NA
"2098","max.2.rABQ.L3","rABQ","8","L3","2",0.377476486616386,NA
"2099","range.2.rABQ.L3","rABQ","8","L3","2",0.122732997003102,NA
"2100","slope.2.rABQ.L3","rABQ","8","L3","2",0.000649749075912696,NA
"2101","mean.2.rqm.L3","rqm","9","L3","2",0.846995085660631,NA
"2102","min.2.rqm.L3","rqm","9","L3","2",0.831106894932817,NA
"2103","max.2.rqm.L3","rqm","9","L3","2",0.859990416101438,NA
"2104","range.2.rqm.L3","rqm","9","L3","2",0.028883521168621,NA
"2105","slope.2.rqm.L3","rqm","9","L3","2",-0.00233677836058006,NA
"2106","mean.3.rQuant.L3","rQuant","1","L3","3",0.0625893309619083,NA
"2107","min.3.rQuant.L3","rQuant","1","L3","3",0.0571819562306231,NA
"2108","max.3.rQuant.L3","rQuant","1","L3","3",0.0710085727761367,NA
"2109","range.3.rQuant.L3","rQuant","1","L3","3",0.0138266165455136,NA
"2110","slope.3.rQuant.L3","rQuant","1","L3","3",0.0011328485076324,NA
"2111","mean.3.rSigma.L3","rSigma","2","L3","3",3.09929094001005,NA
"2112","min.3.rSigma.L3","rSigma","2","L3","3",2.87496164927453,NA
"2113","max.3.rSigma.L3","rSigma","2","L3","3",3.34135715472706,NA
"2114","range.3.rSigma.L3","rSigma","2","L3","3",0.46639550545253,NA
"2115","slope.3.rSigma.L3","rSigma","2","L3","3",-0.0314331850568167,NA
"2116","mean.3.rConnect.L3","rConnect","3","L3","3",0.304389959704142,NA
"2117","min.3.rConnect.L3","rConnect","3","L3","3",0.208030173428074,NA
"2118","max.3.rConnect.L3","rConnect","3","L3","3",0.445934248523758,NA
"2119","range.3.rConnect.L3","rConnect","3","L3","3",0.237904075095684,NA
"2120","slope.3.rConnect.L3","rConnect","3","L3","3",-0.00297606160155723,NA
"2121","mean.3.rTau1.L3","rTau1","4","L3","3",1089.55897501219,NA
"2122","min.3.rTau1.L3","rTau1","4","L3","3",912.37397439877,NA
"2123","max.3.rTau1.L3","rTau1","4","L3","3",1348.97110069663,NA
"2124","range.3.rTau1.L3","rTau1","4","L3","3",436.59712629786,NA
"2125","slope.3.rTau1.L3","rTau1","4","L3","3",-62.5838009887673,NA
"2126","mean.3.rTau2.L3","rTau2","5","L3","3",5367499.84842101,NA
"2127","min.3.rTau2.L3","rTau2","5","L3","3",4467777.13747366,NA
"2128","max.3.rTau2.L3","rTau2","5","L3","3",6422090.11907395,NA
"2129","range.3.rTau2.L3","rTau2","5","L3","3",1954312.98160029,NA
"2130","slope.3.rTau2.L3","rTau2","5","L3","3",-247739.093392466,NA
"2131","mean.3.rNPQ.L3","rNPQ","6","L3","3",0.489452363900038,NA
"2132","min.3.rNPQ.L3","rNPQ","6","L3","3",0.353397482164287,NA
"2133","max.3.rNPQ.L3","rNPQ","6","L3","3",0.627869593424179,NA
"2134","range.3.rNPQ.L3","rNPQ","6","L3","3",0.274472111259892,NA
"2135","slope.3.rNPQ.L3","rNPQ","6","L3","3",0.0433461790979289,NA
"2136","mean.3.rqP.L3","rqP","7","L3","3",0.639208778168655,NA
"2137","min.3.rqP.L3","rqP","7","L3","3",0.53340848730916,NA
"2138","max.3.rqP.L3","rqP","7","L3","3",0.735219403566517,NA
"2139","range.3.rqP.L3","rqP","7","L3","3",0.201810916257357,NA
"2140","slope.3.rqP.L3","rqP","7","L3","3",0.0332496107661035,NA
"2141","mean.3.rABQ.L3","rABQ","8","L3","3",0.250847879782778,NA
"2142","min.3.rABQ.L3","rABQ","8","L3","3",0.192336297134257,NA
"2143","max.3.rABQ.L3","rABQ","8","L3","3",0.305072141729864,NA
"2144","range.3.rABQ.L3","rABQ","8","L3","3",0.112735844595607,NA
"2145","slope.3.rABQ.L3","rABQ","8","L3","3",0.00759794342844705,NA
"2146","mean.3.rqm.L3","rqm","9","L3","3",0.831980538449761,NA
"2147","min.3.rqm.L3","rqm","9","L3","3",0.809379298676982,NA
"2148","max.3.rqm.L3","rqm","9","L3","3",0.846496497907833,NA
"2149","range.3.rqm.L3","rqm","9","L3","3",0.037117199230851,NA
"2150","slope.3.rqm.L3","rqm","9","L3","3",-0.00304110290596053,NA
"2151","mean.4.rQuant.L3","rQuant","1","L3","4",0.0611339331404347,NA
"2152","min.4.rQuant.L3","rQuant","1","L3","4",0.057607629045243,NA
"2153","max.4.rQuant.L3","rQuant","1","L3","4",0.0637289599310988,NA
"2154","range.4.rQuant.L3","rQuant","1","L3","4",0.0061213308858558,NA
"2155","slope.4.rQuant.L3","rQuant","1","L3","4",3.8596339178712e-08,NA
"2156","mean.4.rSigma.L3","rSigma","2","L3","4",2.97347238652155,NA
"2157","min.4.rSigma.L3","rSigma","2","L3","4",2.74265847440858,NA
"2158","max.4.rSigma.L3","rSigma","2","L3","4",3.27480614361308,NA
"2159","range.4.rSigma.L3","rSigma","2","L3","4",0.5321476692045,NA
"2160","slope.4.rSigma.L3","rSigma","2","L3","4",-0.0458378431336092,NA
"2161","mean.4.rConnect.L3","rConnect","3","L3","4",0.386320764529828,NA
"2162","min.4.rConnect.L3","rConnect","3","L3","4",0.261731284533992,NA
"2163","max.4.rConnect.L3","rConnect","3","L3","4",0.561562760219899,NA
"2164","range.4.rConnect.L3","rConnect","3","L3","4",0.299831475685907,NA
"2165","slope.4.rConnect.L3","rConnect","3","L3","4",0.0125124061423177,NA
"2166","mean.4.rTau1.L3","rTau1","4","L3","4",1094.03129778272,NA
"2167","min.4.rTau1.L3","rTau1","4","L3","4",844.561268358484,NA
"2168","max.4.rTau1.L3","rTau1","4","L3","4",1323.98669004319,NA
"2169","range.4.rTau1.L3","rTau1","4","L3","4",479.425421684706,NA
"2170","slope.4.rTau1.L3","rTau1","4","L3","4",-32.0925215688255,NA
"2171","mean.4.rTau2.L3","rTau2","5","L3","4",6201517.06087789,NA
"2172","min.4.rTau2.L3","rTau2","5","L3","4",4633398.92084315,NA
"2173","max.4.rTau2.L3","rTau2","5","L3","4",10214950.172552,NA
"2174","range.4.rTau2.L3","rTau2","5","L3","4",5581551.25170885,NA
"2175","slope.4.rTau2.L3","rTau2","5","L3","4",593007.484235037,NA
"2176","mean.4.rNPQ.L3","rNPQ","6","L3","4",0.468767698725562,NA
"2177","min.4.rNPQ.L3","rNPQ","6","L3","4",0.335966086251441,NA
"2178","max.4.rNPQ.L3","rNPQ","6","L3","4",0.606119453985042,NA
"2179","range.4.rNPQ.L3","rNPQ","6","L3","4",0.270153367733601,NA
"2180","slope.4.rNPQ.L3","rNPQ","6","L3","4",0.0444949036709407,NA
"2181","mean.4.rqP.L3","rqP","7","L3","4",0.627199216949571,NA
"2182","min.4.rqP.L3","rqP","7","L3","4",0.522208560004609,NA
"2183","max.4.rqP.L3","rqP","7","L3","4",0.728613678033612,NA
"2184","range.4.rqP.L3","rqP","7","L3","4",0.206405118029003,NA
"2185","slope.4.rqP.L3","rqP","7","L3","4",0.0339809385713718,NA
"2186","mean.4.rABQ.L3","rABQ","8","L3","4",0.182527949526471,NA
"2187","min.4.rABQ.L3","rABQ","8","L3","4",0.0996847640968347,NA
"2188","max.4.rABQ.L3","rABQ","8","L3","4",0.245983700071892,NA
"2189","range.4.rABQ.L3","rABQ","8","L3","4",0.146298935975057,NA
"2190","slope.4.rABQ.L3","rABQ","8","L3","4",0.0126018172509583,NA
"2191","mean.4.rqm.L3","rqm","9","L3","4",0.833822661747621,NA
"2192","min.4.rqm.L3","rqm","9","L3","4",0.826768729134197,NA
"2193","max.4.rqm.L3","rqm","9","L3","4",0.843408039267194,NA
"2194","range.4.rqm.L3","rqm","9","L3","4",0.016639310132997,NA
"2195","slope.4.rqm.L3","rqm","9","L3","4",-1.04914514396334e-07,NA
"2196","mean.1.rQuant.R1","rQuant","1","R1","1",0.24735453688658,NA
"2197","min.1.rQuant.R1","rQuant","1","R1","1",0.232036345398359,NA
"2198","max.1.rQuant.R1","rQuant","1","R1","1",0.261658474632733,NA
"2199","range.1.rQuant.R1","rQuant","1","R1","1",0.029622129234374,NA
"2200","slope.1.rQuant.R1","rQuant","1","R1","1",0.0071998638045068,NA
"2201","mean.1.rSigma.R1","rSigma","2","R1","1",4.78555505636899,NA
"2202","min.1.rSigma.R1","rSigma","2","R1","1",4.46691828122659,NA
"2203","max.1.rSigma.R1","rSigma","2","R1","1",4.88806402134834,NA
"2204","range.1.rSigma.R1","rSigma","2","R1","1",0.42114574012175,NA
"2205","slope.1.rSigma.R1","rSigma","2","R1","1",0.0842230749198762,NA
"2206","mean.1.rConnect.R1","rConnect","3","R1","1",0.217800464881252,NA
"2207","min.1.rConnect.R1","rConnect","3","R1","1",0.187339192023718,NA
"2208","max.1.rConnect.R1","rConnect","3","R1","1",0.250540760921612,NA
"2209","range.1.rConnect.R1","rConnect","3","R1","1",0.063201568897894,NA
"2210","slope.1.rConnect.R1","rConnect","3","R1","1",-0.0023914685692071,NA
"2211","mean.1.rTau1.R1","rTau1","4","R1","1",1058.54602624997,NA
"2212","min.1.rTau1.R1","rTau1","4","R1","1",977.162031260066,NA
"2213","max.1.rTau1.R1","rTau1","4","R1","1",1148.07646897775,NA
"2214","range.1.rTau1.R1","rTau1","4","R1","1",170.914437717684,NA
"2215","slope.1.rTau1.R1","rTau1","4","R1","1",-0.953517034527581,NA
"2216","mean.1.rTau2.R1","rTau2","5","R1","1",1254418.87728018,NA
"2217","min.1.rTau2.R1","rTau2","5","R1","1",1151345.16270362,NA
"2218","max.1.rTau2.R1","rTau2","5","R1","1",1394682.05045083,NA
"2219","range.1.rTau2.R1","rTau2","5","R1","1",243336.88774721,NA
"2220","slope.1.rTau2.R1","rTau2","5","R1","1",-57805.2704477409,NA
"2221","mean.1.rNPQ.R1","rNPQ","6","R1","1",0.613083247667751,NA
"2222","min.1.rNPQ.R1","rNPQ","6","R1","1",0.566383034612111,NA
"2223","max.1.rNPQ.R1","rNPQ","6","R1","1",0.693622483909992,NA
"2224","range.1.rNPQ.R1","rNPQ","6","R1","1",0.127239449297881,NA
"2225","slope.1.rNPQ.R1","rNPQ","6","R1","1",-0.028608847880918,NA
"2226","mean.1.rqP.R1","rqP","7","R1","1",0.975629657647245,NA
"2227","min.1.rqP.R1","rqP","7","R1","1",0.967207822263259,NA
"2228","max.1.rqP.R1","rqP","7","R1","1",1,NA
"2229","range.1.rqP.R1","rqP","7","R1","1",0.032792177736741,NA
"2230","slope.1.rqP.R1","rqP","7","R1","1",-0.00679474008688703,NA
"2231","mean.1.rABQ.R1","rABQ","8","R1","1",-0.0844400283556582,NA
"2232","min.1.rABQ.R1","rABQ","8","R1","1",-0.107669272106803,NA
"2233","max.1.rABQ.R1","rABQ","8","R1","1",-0.0122347210505629,NA
"2234","range.1.rABQ.R1","rABQ","8","R1","1",0.0954345510562401,NA
"2235","slope.1.rABQ.R1","rABQ","8","R1","1",-0.0190855340035751,NA
"2236","mean.1.rqm.R1","rqm","9","R1","1",0.360738749144048,NA
"2237","min.1.rqm.R1","rqm","9","R1","1",0.323771757348122,NA
"2238","max.1.rqm.R1","rqm","9","R1","1",0.40032697087172,NA
"2239","range.1.rqm.R1","rqm","9","R1","1",0.076555213523598,NA
"2240","slope.1.rqm.R1","rqm","9","R1","1",-0.0186072752074564,NA
"2241","mean.2.rQuant.R1","rQuant","1","R1","2",0.237884061636038,NA
"2242","min.2.rQuant.R1","rQuant","1","R1","2",0.223742619742209,NA
"2243","max.2.rQuant.R1","rQuant","1","R1","2",0.248559235361726,NA
"2244","range.2.rQuant.R1","rQuant","1","R1","2",0.024816615619517,NA
"2245","slope.2.rQuant.R1","rQuant","1","R1","2",0.00594019159140951,NA
"2246","mean.2.rSigma.R1","rSigma","2","R1","2",4.94412050465398,NA
"2247","min.2.rSigma.R1","rSigma","2","R1","2",4.76027370869654,NA
"2248","max.2.rSigma.R1","rSigma","2","R1","2",5.03676278730168,NA
"2249","range.2.rSigma.R1","rSigma","2","R1","2",0.27648907860514,NA
"2250","slope.2.rSigma.R1","rSigma","2","R1","2",0.0575099417185039,NA
"2251","mean.2.rConnect.R1","rConnect","3","R1","2",0.242137447786521,NA
"2252","min.2.rConnect.R1","rConnect","3","R1","2",0.215405138673419,NA
