"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"3043","L22CompR1.qTau2.2","qTau2","99","99","2",0.540861169616195,NA
"3044","L22CompR12.qTau2.2","qTau2","99","99","2",0.614207865579916,NA
"3045","L3CompR1.qTau2.2","qTau2","99","99","2",0.86138360322988,NA
"3046","L3CompR12.qTau2.2","qTau2","99","99","2",0.883527351561916,NA
"3047","L32CompR1.qTau2.2","qTau2","99","99","2",0.859709529590513,NA
"3048","L32CompR12.qTau2.2","qTau2","99","99","2",0.882120708516788,NA
"3049","DCompL1.qNPQ.2","qNPQ","99","99","2",0.839139053329427,NA
"3050","DCompL12.qNPQ.2","qNPQ","99","99","2",0.685266487394867,NA
"3051","DCompL2.qNPQ.2","qNPQ","99","99","2",0.642759116001418,NA
"3052","DCompL22.qNPQ.2","qNPQ","99","99","2",0.675410535683077,NA
"3053","DCompL3.qNPQ.2","qNPQ","99","99","2",0.755280771773029,NA
"3054","DCompL32.qNPQ.2","qNPQ","99","99","2",0.507697587734456,NA
"3055","DCompR1.qNPQ.2","qNPQ","99","99","2",0.359062939426666,NA
"3056","DCompR12.qNPQ.2","qNPQ","99","99","2",0.468962921429814,NA
"3057","L1CompL2.qNPQ.2","qNPQ","99","99","2",-1.22080555531092,NA
"3058","L1CompL22.qNPQ.2","qNPQ","99","99","2",-1.01782639624551,NA
"3059","L1CompL3.qNPQ.2","qNPQ","99","99","2",-0.521309138681943,NA
"3060","L1CompL32.qNPQ.2","qNPQ","99","99","2",-2.06042219976319,NA
"3061","L1CompR1.qNPQ.2","qNPQ","99","99","2",-2.98441681364656,NA
"3062","L1CompR12.qNPQ.2","qNPQ","99","99","2",-2.30121816115938,NA
"3063","L12CompL2.qNPQ.2","qNPQ","99","99","2",-0.135058294369747,NA
"3064","L12CompL22.qNPQ.2","qNPQ","99","99","2",-0.0313152280169024,NA
"3065","L12CompL3.qNPQ.2","qNPQ","99","99","2",0.222455765192066,NA
"3066","L12CompL32.qNPQ.2","qNPQ","99","99","2",-0.564188091031761,NA
"3067","L12CompR1.qNPQ.2","qNPQ","99","99","2",-1.03644364169588,NA
"3068","L12CompR12.qNPQ.2","qNPQ","99","99","2",-0.687259402961734,NA
"3069","L2CompL3.qNPQ.2","qNPQ","99","99","2",0.314974183559732,NA
"3070","L2CompL32.qNPQ.2","qNPQ","99","99","2",-0.378068508719451,NA
"3071","L2CompR1.qNPQ.2","qNPQ","99","99","2",-0.794131325058189,NA
"3072","L2CompR12.qNPQ.2","qNPQ","99","99","2",-0.486495813766642,NA
"3073","L22CompL3.qNPQ.2","qNPQ","99","99","2",0.246065399128199,NA
"3074","L22CompL32.qNPQ.2","qNPQ","99","99","2",-0.516692518968725,NA
"3075","L22CompR1.qNPQ.2","qNPQ","99","99","2",-0.974608331549339,NA
"3076","L22CompR12.qNPQ.2","qNPQ","99","99","2",-0.636026849139166,NA
"3077","L3CompR1.qNPQ.2","qNPQ","99","99","2",-1.61907110943844,NA
"3078","L3CompR12.qNPQ.2","qNPQ","99","99","2",-1.16998509850506,NA
"3079","L32CompR1.qNPQ.2","qNPQ","99","99","2",-0.301917367464813,NA
"3080","L32CompR12.qNPQ.2","qNPQ","99","99","2",-0.0786806347878488,NA
"3081","DCompL1.qqP.2","qqP","99","99","2",0.761565896922788,NA
"3082","DCompL12.qqP.2","qqP","99","99","2",0.618268119918586,NA
"3083","DCompL2.qqP.2","qqP","99","99","2",0.538846608256735,NA
"3084","DCompL22.qqP.2","qqP","99","99","2",0.526928127850724,NA
"3085","DCompL3.qqP.2","qqP","99","99","2",0.683755049924779,NA
"3086","DCompL32.qqP.2","qqP","99","99","2",0.502459000512308,NA
"3087","DCompR1.qqP.2","qqP","99","99","2",0.265949761377835,NA
"3088","DCompR12.qqP.2","qqP","99","99","2",0.288082319815574,NA
"3089","L1CompL2.qqP.2","qqP","99","99","2",-0.934091582502906,NA
"3090","L1CompL22.qqP.2","qqP","99","99","2",-0.984078057810723,NA
"3091","L1CompL3.qqP.2","qqP","99","99","2",-0.326341097996422,NA
"3092","L1CompL32.qqP.2","qqP","99","99","2",-1.08670233438282,NA
"3093","L1CompR1.qqP.2","qqP","99","99","2",-2.07862939549574,NA
"3094","L1CompR12.qqP.2","qqP","99","99","2",-1.98580476113305,NA
"3095","L12CompL2.qqP.2","qqP","99","99","2",-0.208055747518159,NA
"3096","L12CompL22.qqP.2","qqP","99","99","2",-0.239277872333798,NA
"3097","L12CompL3.qqP.2","qqP","99","99","2",0.171552163765381,NA
"3098","L12CompL32.qqP.2","qqP","99","99","2",-0.303378170514807,NA
"3099","L12CompR1.qqP.2","qqP","99","99","2",-0.922947170316531,NA
"3100","L12CompR12.qqP.2","qqP","99","99","2",-0.864967840864093,NA
"3101","L2CompL3.qqP.2","qqP","99","99","2",0.314230458373638,NA
"3102","L2CompL32.qqP.2","qqP","99","99","2",-0.0789056491742867,NA
"3103","L2CompR1.qqP.2","qqP","99","99","2",-0.591770226057077,NA
"3104","L2CompR12.qqP.2","qqP","99","99","2",-0.543776307256929,NA
"3105","L22CompL3.qqP.2","qqP","99","99","2",0.331507602347088,NA
"3106","L22CompL32.qqP.2","qqP","99","99","2",-0.0517239108451896,NA
"3107","L22CompR1.qqP.2","qqP","99","99","2",-0.551667477686221,NA
"3108","L22CompR12.qqP.2","qqP","99","99","2",-0.504882708308186,NA
"3109","L3CompR1.qqP.2","qqP","99","99","2",-1.32114453826873,NA
"3110","L3CompR12.qqP.2","qqP","99","99","2",-1.25115904622379,NA
"3111","L32CompR1.qqP.2","qqP","99","99","2",-0.475356280945695,NA
"3112","L32CompR12.qqP.2","qqP","99","99","2",-0.430872392260083,NA
"3113","DCompL1.qABQ.2","qABQ","99","99","2",0,NA
"3114","DCompL12.qABQ.2","qABQ","99","99","2",0,NA
"3115","DCompL2.qABQ.2","qABQ","99","99","2",1,NA
"3116","DCompL22.qABQ.2","qABQ","99","99","2",1,NA
"3117","DCompL3.qABQ.2","qABQ","99","99","2",0,NA
"3118","DCompL32.qABQ.2","qABQ","99","99","2",0,NA
"3119","DCompR1.qABQ.2","qABQ","99","99","2",1,NA
"3120","DCompR12.qABQ.2","qABQ","99","99","2",1,NA
"3121","L1CompL2.qABQ.2","qABQ","99","99","2",1.11748376738505,NA
"3122","L1CompL22.qABQ.2","qABQ","99","99","2",1.24156122625569,NA
"3123","L1CompL3.qABQ.2","qABQ","99","99","2",0.360292158048321,NA
"3124","L1CompL32.qABQ.2","qABQ","99","99","2",0.401371885607056,NA
"3125","L1CompR1.qABQ.2","qABQ","99","99","2",1.47859701044065,NA
"3126","L1CompR12.qABQ.2","qABQ","99","99","2",1.55269139982449,NA
"3127","L12CompL2.qABQ.2","qABQ","99","99","2",1.3599548689184,NA
"3128","L12CompL22.qABQ.2","qABQ","99","99","2",1.74011194455189,NA
"3129","L12CompL3.qABQ.2","qABQ","99","99","2",-0.959981004363699,NA
"3130","L12CompL32.qABQ.2","qABQ","99","99","2",-0.834118101958262,NA
"3131","L12CompR1.qABQ.2","qABQ","99","99","2",2.46635852758513,NA
"3132","L12CompR12.qABQ.2","qABQ","99","99","2",2.69337402778473,NA
"3133","L2CompL3.qABQ.2","qABQ","99","99","2",6.44507429571131,NA
"3134","L2CompL32.qABQ.2","qABQ","99","99","2",6.09541128716906,NA
"3135","L2CompR1.qABQ.2","qABQ","99","99","2",-3.07372883159294,NA
"3136","L2CompR12.qABQ.2","qABQ","99","99","2",-3.70440650760754,NA
"3137","L22CompL3.qABQ.2","qABQ","99","99","2",3.64822236526718,NA
"3138","L22CompL32.qABQ.2","qABQ","99","99","2",3.47816308797549,NA
"3139","L22CompR1.qABQ.2","qABQ","99","99","2",-0.981265859008603,NA
"3140","L22CompR12.qABQ.2","qABQ","99","99","2",-1.28799716076735,NA
"3141","L3CompR1.qABQ.2","qABQ","99","99","2",1.74814935671337,NA
"3142","L3CompR12.qABQ.2","qABQ","99","99","2",1.86397471404805,NA
"3143","L32CompR1.qABQ.2","qABQ","99","99","2",1.79948969808407,NA
"3144","L32CompR12.qABQ.2","qABQ","99","99","2",1.92326335254896,NA
"3145","DCompL1.qqm.2","qqm","99","99","2",0,NA
"3146","DCompL12.qqm.2","qqm","99","99","2",0,NA
"3147","DCompL2.qqm.2","qqm","99","99","2",0,NA
"3148","DCompL22.qqm.2","qqm","99","99","2",0,NA
"3149","DCompL3.qqm.2","qqm","99","99","2",0,NA
"3150","DCompL32.qqm.2","qqm","99","99","2",0,NA
"3151","DCompR1.qqm.2","qqm","99","99","2",0,NA
"3152","DCompR12.qqm.2","qqm","99","99","2",0,NA
"3153","L1CompL2.qqm.2","qqm","99","99","2",0.154771165966998,NA
"3154","L1CompL22.qqm.2","qqm","99","99","2",0.245750357935223,NA
"3155","L1CompL3.qqm.2","qqm","99","99","2",0.00510794981886164,NA
"3156","L1CompL32.qqm.2","qqm","99","99","2",0.0115454550478521,NA
"3157","L1CompR1.qqm.2","qqm","99","99","2",0.490921888425372,NA
"3158","L1CompR12.qqm.2","qqm","99","99","2",0.575905008576283,NA
"3159","L12CompL2.qqm.2","qqm","99","99","2",0.130477432484458,NA
"3160","L12CompL22.qqm.2","qqm","99","99","2",0.224071566292264,NA
"3161","L12CompL3.qqm.2","qqm","99","99","2",-0.0234874332748186,NA
"3162","L12CompL32.qqm.2","qqm","99","99","2",-0.0168649000036832,NA
"3163","L12CompR1.qqm.2","qqm","99","99","2",0.476289865159699,NA
"3164","L12CompR12.qqm.2","qqm","99","99","2",0.563715586874035,NA
"3165","L2CompL3.qqm.2","qqm","99","99","2",-0.177068280354351,NA
"3166","L2CompL32.qqm.2","qqm","99","99","2",-0.169451993533805,NA
"3167","L2CompR1.qqm.2","qqm","99","99","2",0.397703803897027,NA
"3168","L2CompR12.qqm.2","qqm","99","99","2",0.498248315311072,NA
"3169","L22CompL3.qqm.2","qqm","99","99","2",-0.319048753483789,NA
"3170","L22CompL32.qqm.2","qqm","99","99","2",-0.310513773988979,NA
"3171","L22CompR1.qqm.2","qqm","99","99","2",0.325053558950305,NA
"3172","L22CompR12.qqm.2","qqm","99","99","2",0.437725962636527,NA
"3173","L3CompR1.qqm.2","qqm","99","99","2",0.488308192349169,NA
"3174","L3CompR12.qqm.2","qqm","99","99","2",0.573727630704756,NA
"3175","L32CompR1.qqm.2","qqm","99","99","2",0.484975698503897,NA
"3176","L32CompR12.qqm.2","qqm","99","99","2",0.570951447803553,NA
"3177","DCompL1.qQuant.3","qQuant","99","99","3",0.883479991294649,NA
"3178","DCompL12.qQuant.3","qQuant","99","99","3",0.85073877425232,NA
"3179","DCompL2.qQuant.3","qQuant","99","99","3",0.747987183670091,NA
"3180","DCompL22.qQuant.3","qQuant","99","99","3",0.663224042828213,NA
"3181","DCompL3.qQuant.3","qQuant","99","99","3",0.878601979985642,NA
"3182","DCompL32.qQuant.3","qQuant","99","99","3",0.866006544219155,NA
"3183","DCompR1.qQuant.3","qQuant","99","99","3",0.460926158089354,NA
"3184","DCompR12.qQuant.3","qQuant","99","99","3",0.385721606742141,NA
"3185","L1CompL2.qQuant.3","qQuant","99","99","3",-1.16282867749508,NA
"3186","L1CompL22.qQuant.3","qQuant","99","99","3",-1.89028434612813,NA
"3187","L1CompL3.qQuant.3","qQuant","99","99","3",-0.0418641516011415,NA
"3188","L1CompL32.qQuant.3","qQuant","99","99","3",-0.14996091460721,NA
"3189","L1CompR1.qQuant.3","qQuant","99","99","3",-3.62644869237718,NA
"3190","L1CompR12.qQuant.3","qQuant","99","99","3",-4.27187047171626,NA
"3191","L12CompL2.qQuant.3","qQuant","99","99","3",-0.688401090554659,NA
"3192","L12CompL22.qQuant.3","qQuant","99","99","3",-1.25628561928798,NA
"3193","L12CompL3.qQuant.3","qQuant","99","99","3",0.186674105037997,NA
"3194","L12CompL32.qQuant.3","qQuant","99","99","3",0.102288922594303,NA
"3195","L12CompR1.qQuant.3","qQuant","99","99","3",-2.61161339262969,NA
"3196","L12CompR12.qQuant.3","qQuant","99","99","3",-3.11545858732442,NA
"3197","L2CompL3.qQuant.3","qQuant","99","99","3",0.5182863245517,NA
"3198","L2CompL32.qQuant.3","qQuant","99","99","3",0.468306978461624,NA
"3199","L2CompR1.qQuant.3","qQuant","99","99","3",-1.13907312239608,NA
"3200","L2CompR12.qQuant.3","qQuant","99","99","3",-1.43748870475584,NA
"3201","L22CompL3.qQuant.3","qQuant","99","99","3",0.639528839784625,NA
"3202","L22CompL32.qQuant.3","qQuant","99","99","3",0.602128795338868,NA
"3203","L22CompR1.qQuant.3","qQuant","99","99","3",-0.600689807068584,NA
"3204","L22CompR12.qQuant.3","qQuant","99","99","3",-0.823997171343558,NA
"3205","L3CompR1.qQuant.3","qQuant","99","99","3",-3.44054888083752,NA
"3206","L3CompR12.qQuant.3","qQuant","99","99","3",-4.06003634313977,NA
"3207","L32CompR1.qQuant.3","qQuant","99","99","3",-3.02313559844547,NA
"3208","L32CompR12.qQuant.3","qQuant","99","99","3",-3.58439100386031,NA
"3209","DCompL1.qSigma.3","qSigma","99","99","3",0.361987789785157,NA
"3210","DCompL12.qSigma.3","qSigma","99","99","3",0.109243482954865,NA
"3211","DCompL2.qSigma.3","qSigma","99","99","3",-0.0705207863001678,NA
"3212","DCompL22.qSigma.3","qSigma","99","99","3",-0.138644303971067,NA
"3213","DCompL3.qSigma.3","qSigma","99","99","3",0.148089500022999,NA
"3214","DCompL32.qSigma.3","qSigma","99","99","3",0.233131180517461,NA
"3215","DCompR1.qSigma.3","qSigma","99","99","3",-0.130140074467991,NA
"3216","DCompR12.qSigma.3","qSigma","99","99","3",-0.209979067674683,NA
"3217","L1CompL2.qSigma.3","qSigma","99","99","3",-0.677900154825693,NA
"3218","L1CompL22.qSigma.3","qSigma","99","99","3",-0.784674784809592,NA
"3219","L1CompL3.qSigma.3","qSigma","99","99","3",-0.335257360811527,NA
"3220","L1CompL32.qSigma.3","qSigma","99","99","3",-0.201965741728211,NA
"3221","L1CompR1.qSigma.3","qSigma","99","99","3",-0.771345526580799,NA
"3222","L1CompR12.qSigma.3","qSigma","99","99","3",-0.896482619458391,NA
"3223","L12CompL2.qSigma.3","qSigma","99","99","3",-0.201810781975927,NA
"3224","L12CompL22.qSigma.3","qSigma","99","99","3",-0.278289052263393,NA
"3225","L12CompL3.qSigma.3","qSigma","99","99","3",0.043610140734077,NA
"3226","L12CompL32.qSigma.3","qSigma","99","99","3",0.139081438296475,NA
"3227","L12CompR1.qSigma.3","qSigma","99","99","3",-0.268741853516773,NA
"3228","L12CompR12.qSigma.3","qSigma","99","99","3",-0.358372399775968,NA
"3229","L2CompL3.qSigma.3","qSigma","99","99","3",0.204209286845057,NA
"3230","L2CompL32.qSigma.3","qSigma","99","99","3",0.283648828405361,NA
"3231","L2CompR1.qSigma.3","qSigma","99","99","3",-0.0556918547783395,NA
"3232","L2CompR12.qSigma.3","qSigma","99","99","3",-0.13027143719133,NA
"3233","L22CompL3.qSigma.3","qSigma","99","99","3",0.251820347227023,NA
"3234","L22CompL32.qSigma.3","qSigma","99","99","3",0.326507130621868,NA
"3235","L22CompR1.qSigma.3","qSigma","99","99","3",0.00746873231036049,NA
"3236","L22CompR12.qSigma.3","qSigma","99","99","3",-0.062648856587464,NA
"3237","L3CompR1.qSigma.3","qSigma","99","99","3",-0.326594841240366,NA
"3238","L3CompR12.qSigma.3","qSigma","99","99","3",-0.420312424494532,NA
"3239","L32CompR1.qSigma.3","qSigma","99","99","3",-0.473707165758253,NA
"3240","L32CompR12.qSigma.3","qSigma","99","99","3",-0.577817531414489,NA
"3241","DCompL1.qConnect.3","qConnect","99","99","3",-0.38687899132972,NA
"3242","DCompL12.qConnect.3","qConnect","99","99","3",0.471669006177027,NA
"3243","DCompL2.qConnect.3","qConnect","99","99","3",0.417522745498447,NA
"3244","DCompL22.qConnect.3","qConnect","99","99","3",0.221545934633215,NA
"3245","DCompL3.qConnect.3","qConnect","99","99","3",0.125666138012504,NA
"3246","DCompL32.qConnect.3","qConnect","99","99","3",0.109261222468486,NA
"3247","DCompR1.qConnect.3","qConnect","99","99","3",0.155679254321995,NA
"3248","DCompR12.qConnect.3","qConnect","99","99","3",0.0946240635467224,NA
"3249","L1CompL2.qConnect.3","qConnect","99","99","3",0.580008596176742,NA
"3250","L1CompL22.qConnect.3","qConnect","99","99","3",0.438700802136735,NA
"3251","L1CompL3.qConnect.3","qConnect","99","99","3",0.36956730366995,NA
"3252","L1CompL32.qConnect.3","qConnect","99","99","3",0.357738646918657,NA
"3253","L1CompR1.qConnect.3","qConnect","99","99","3",0.391208064325437,NA
"3254","L1CompR12.qConnect.3","qConnect","99","99","3",0.347184619484923,NA
"3255","L12CompL2.qConnect.3","qConnect","99","99","3",-0.102485489800212,NA
"3256","L12CompL22.qConnect.3","qConnect","99","99","3",-0.473421159212971,NA
"3257","L12CompL3.qConnect.3","qConnect","99","99","3",-0.654897918558338,NA
"3258","L12CompL32.qConnect.3","qConnect","99","99","3",-0.685948369385221,NA
"3259","L12CompR1.qConnect.3","qConnect","99","99","3",-0.598090506802466,NA
"3260","L12CompR12.qConnect.3","qConnect","99","99","3",-0.713652893808159,NA
"3261","L2CompL3.qConnect.3","qConnect","99","99","3",-0.501060951703076,NA
"3262","L2CompL32.qConnect.3","qConnect","99","99","3",-0.529224996594505,NA
"3263","L2CompR1.qConnect.3","qConnect","99","99","3",-0.449534276493802,NA
"3264","L2CompR12.qConnect.3","qConnect","99","99","3",-0.554354147662025,NA
"3265","L22CompL3.qConnect.3","qConnect","99","99","3",-0.123166929028156,NA
"3266","L22CompL32.qConnect.3","qConnect","99","99","3",-0.144240639441999,NA
"3267","L22CompR1.qConnect.3","qConnect","99","99","3",-0.0846121604878321,NA
"3268","L22CompR12.qConnect.3","qConnect","99","99","3",-0.163043494450363,NA
"3269","L3CompR1.qConnect.3","qConnect","99","99","3",0.0343268373951186,NA
"3270","L3CompR12.qConnect.3","qConnect","99","99","3",-0.035503685508895,NA
"3271","L32CompR1.qConnect.3","qConnect","99","99","3",0.0521118346078369,NA
"3272","L32CompR12.qConnect.3","qConnect","99","99","3",-0.0164326054854455,NA
"3273","DCompL1.qTau1.3","qTau1","99","99","3",-2.98554420781107,NA
"3274","DCompL12.qTau1.3","qTau1","99","99","3",-1.73476284774078,NA
"3275","DCompL2.qTau1.3","qTau1","99","99","3",-1.08981306150318,NA
"3276","DCompL22.qTau1.3","qTau1","99","99","3",-1.14235068735912,NA
"3277","DCompL3.qTau1.3","qTau1","99","99","3",-2.03921840880488,NA
"3278","DCompL32.qTau1.3","qTau1","99","99","3",-1.13748562696941,NA
"3279","DCompR1.qTau1.3","qTau1","99","99","3",-1.0799392257849,NA
"3280","DCompR12.qTau1.3","qTau1","99","99","3",-1.10754238684157,NA
"3281","L1CompL2.qTau1.3","qTau1","99","99","3",0.475651767352759,NA
"3282","L1CompL22.qTau1.3","qTau1","99","99","3",0.462469721660487,NA
"3283","L1CompL3.qTau1.3","qTau1","99","99","3",0.23743954392766,NA
"3284","L1CompL32.qTau1.3","qTau1","99","99","3",0.463690398219581,NA
"3285","L1CompR1.qTau1.3","qTau1","99","99","3",0.478129179521197,NA
"3286","L1CompR12.qTau1.3","qTau1","99","99","3",0.471203359704028,NA
"3287","L12CompL2.qTau1.3","qTau1","99","99","3",0.235833899370982,NA
"3288","L12CompL22.qTau1.3","qTau1","99","99","3",0.216622863979252,NA
"3289","L12CompL3.qTau1.3","qTau1","99","99","3",-0.111327957126379,NA
"3290","L12CompL32.qTau1.3","qTau1","99","99","3",0.218401833732965,NA
"3291","L12CompR1.qTau1.3","qTau1","99","99","3",0.239444390030688,NA
"3292","L12CompR12.qTau1.3","qTau1","99","99","3",0.229350951369466,NA
"3293","L2CompL3.qTau1.3","qTau1","99","99","3",-0.454301566389294,NA
"3294","L2CompL32.qTau1.3","qTau1","99","99","3",-0.0228118803276769,NA
"3295","L2CompR1.qTau1.3","qTau1","99","99","3",0.00472474591156779,NA
"3296","L2CompR12.qTau1.3","qTau1","99","99","3",-0.00848368960122671,NA
"3297","L22CompL3.qTau1.3","qTau1","99","99","3",-0.418637213196564,NA
"3298","L22CompL32.qTau1.3","qTau1","99","99","3",0.00227089823268217,NA
"3299","L22CompR1.qTau1.3","qTau1","99","99","3",0.0291322340186745,NA
"3300","L22CompR12.qTau1.3","qTau1","99","99","3",0.0162477136553502,NA
"3301","L3CompR1.qTau1.3","qTau1","99","99","3",0.315633512958747,NA
"3302","L3CompR12.qTau1.3","qTau1","99","99","3",0.306551190682503,NA
"3303","L32CompR1.qTau1.3","qTau1","99","99","3",0.0269224739845833,NA
"3304","L32CompR12.qTau1.3","qTau1","99","99","3",0.0140086275903051,NA
"3305","DCompL1.qTau2.3","qTau2","99","99","3",-3.71514832138391,NA
"3306","DCompL12.qTau2.3","qTau2","99","99","3",-9.07496462044893,NA
"3307","DCompL2.qTau2.3","qTau2","99","99","3",-3.57899533263127,NA
"3308","DCompL22.qTau2.3","qTau2","99","99","3",-2.55797760565983,NA
"3309","DCompL3.qTau2.3","qTau2","99","99","3",-19.0354977346299,NA
"3310","DCompL32.qTau2.3","qTau2","99","99","3",-15.8431879735612,NA
"3311","DCompR1.qTau2.3","qTau2","99","99","3",-0.880637766319219,NA
"3312","DCompR12.qTau2.3","qTau2","99","99","3",-0.533893955356404,NA
"3313","L1CompL2.qTau2.3","qTau2","99","99","3",0.0288756534200982,NA
"3314","L1CompL22.qTau2.3","qTau2","99","99","3",0.245415549384978,NA
"3315","L1CompL3.qTau2.3","qTau2","99","99","3",-3.24917656222306,NA
"3316","L1CompL32.qTau2.3","qTau2","99","99","3",-2.57214382783566,NA
"3317","L1CompR1.qTau2.3","qTau2","99","99","3",0.601149817962196,NA
"3318","L1CompR12.qTau2.3","qTau2","99","99","3",0.674688079609296,NA
"3319","L12CompL2.qTau2.3","qTau2","99","99","3",0.54550755212208,NA
"3320","L12CompL22.qTau2.3","qTau2","99","99","3",0.646849617869796,NA
"3321","L12CompL3.qTau2.3","qTau2","99","99","3",-0.98864199423235,NA
"3322","L12CompL32.qTau2.3","qTau2","99","99","3",-0.671786314700797,NA
"3323","L12CompR1.qTau2.3","qTau2","99","99","3",0.813335546359922,NA
"3324","L12CompR12.qTau2.3","qTau2","99","99","3",0.847751926369737,NA
"3325","L2CompL3.qTau2.3","qTau2","99","99","3",-3.37552263743338,NA
"3326","L2CompL32.qTau2.3","qTau2","99","99","3",-2.67835884293912,NA
"3327","L2CompR1.qTau2.3","qTau2","99","99","3",0.589290307217123,NA
"3328","L2CompR12.qTau2.3","qTau2","99","99","3",0.665015173868944,NA
"3329","L22CompL3.qTau2.3","qTau2","99","99","3",-4.63114779102561,NA
"3330","L22CompL32.qTau2.3","qTau2","99","99","3",-3.73392186245581,NA
"3331","L22CompR1.qTau2.3","qTau2","99","99","3",0.471430690477757,NA
"3332","L22CompR12.qTau2.3","qTau2","99","99","3",0.568886000598662,NA
"3333","L3CompR1.qTau2.3","qTau2","99","99","3",0.906134711938368,NA
"3334","L3CompR12.qTau2.3","qTau2","99","99","3",0.923441185456293,NA
"3335","L32CompR1.qTau2.3","qTau2","99","99","3",0.888344310514657,NA
"3336","L32CompR12.qTau2.3","qTau2","99","99","3",0.908930900862464,NA
"3337","DCompL1.qNPQ.3","qNPQ","99","99","3",0.827318677092116,NA
"3338","DCompL12.qNPQ.3","qNPQ","99","99","3",0.662544193165645,NA
"3339","DCompL2.qNPQ.3","qNPQ","99","99","3",0.611852500913863,NA
"3340","DCompL22.qNPQ.3","qNPQ","99","99","3",0.658425290019124,NA
"3341","DCompL3.qNPQ.3","qNPQ","99","99","3",0.72933035113174,NA
"3342","DCompL32.qNPQ.3","qNPQ","99","99","3",0.484402029441405,NA
"3343","DCompR1.qNPQ.3","qNPQ","99","99","3",0.336741078847755,NA
"3344","DCompR12.qNPQ.3","qNPQ","99","99","3",0.437881454511824,NA
"3345","L1CompL2.qNPQ.3","qNPQ","99","99","3",-1.24776769455948,NA
"3346","L1CompL22.qNPQ.3","qNPQ","99","99","3",-0.978064009638651,NA
"3347","L1CompL3.qNPQ.3","qNPQ","99","99","3",-0.567451791023441,NA
"3348","L1CompL32.qNPQ.3","qNPQ","99","99","3",-1.98583518979431,NA
"3349","L1CompR1.qNPQ.3","qNPQ","99","99","3",-2.84094185742402,NA
"3350","L1CompR12.qNPQ.3","qNPQ","99","99","3",-2.25523650168023,NA
"3351","L12CompL2.qNPQ.3","qNPQ","99","99","3",-0.150217276529679,NA
"3352","L12CompL22.qNPQ.3","qNPQ","99","99","3",-0.012205755725944,NA
"3353","L12CompL3.qNPQ.3","qNPQ","99","99","3",0.197910827472817,NA
"3354","L12CompL32.qNPQ.3","qNPQ","99","99","3",-0.527897757621592,NA
"3355","L12CompR1.qNPQ.3","qNPQ","99","99","3",-0.965468982069751,NA
"3356","L12CompR12.qNPQ.3","qNPQ","99","99","3",-0.665754549496019,NA
"3357","L2CompL3.qNPQ.3","qNPQ","99","99","3",0.302662906483924,NA
"3358","L2CompL32.qNPQ.3","qNPQ","99","99","3",-0.328355771382093,NA
"3359","L2CompR1.qNPQ.3","qNPQ","99","99","3",-0.708780612302893,NA
"3360","L2CompR12.qNPQ.3","qNPQ","99","99","3",-0.448208598050072,NA
"3361","L22CompL3.qNPQ.3","qNPQ","99","99","3",0.207582877305482,NA
"3362","L22CompL32.qNPQ.3","qNPQ","99","99","3",-0.509473492892558,NA
"3363","L22CompR1.qNPQ.3","qNPQ","99","99","3",-0.941768233337238,NA
"3364","L22CompR12.qNPQ.3","qNPQ","99","99","3",-0.645667928751656,NA
"3365","L3CompR1.qNPQ.3","qNPQ","99","99","3",-1.45043699552389,NA
"3366","L3CompR12.qNPQ.3","qNPQ","99","99","3",-1.07676977392382,NA
"3367","L32CompR1.qNPQ.3","qNPQ","99","99","3",-0.286387765323582,NA
"3368","L32CompR12.qNPQ.3","qNPQ","99","99","3",-0.090226450812404,NA
"3369","DCompL1.qqP.3","qqP","99","99","3",0.750860198203845,NA
"3370","DCompL12.qqP.3","qqP","99","99","3",0.599965240702513,NA
"3371","DCompL2.qqP.3","qqP","99","99","3",0.520277132128176,NA
"3372","DCompL22.qqP.3","qqP","99","99","3",0.514482011391154,NA
"3373","DCompL3.qqP.3","qqP","99","99","3",0.663774865681178,NA
"3374","DCompL32.qqP.3","qqP","99","99","3",0.489493379782526,NA
"3375","DCompR1.qqP.3","qqP","99","99","3",0.261948524419057,NA
"3376","DCompR12.qqP.3","qqP","99","99","3",0.277989815747494,NA
"3377","L1CompL2.qqP.3","qqP","99","99","3",-0.925516775775274,NA
"3378","L1CompL22.qqP.3","qqP","99","99","3",-0.948777293345098,NA
"3379","L1CompL3.qqP.3","qqP","99","99","3",-0.34954403870771,NA
"3380","L1CompL32.qqP.3","qqP","99","99","3",-1.04907693004897,NA
"3381","L1CompR1.qqP.3","qqP","99","99","3",-1.96239890318614,NA
"3382","L1CompR12.qqP.3","qqP","99","99","3",-1.89801219655481,NA
"3383","L12CompL2.qqP.3","qqP","99","99","3",-0.199202961048383,NA
"3384","L12CompL22.qqP.3","qqP","99","99","3",-0.213689504035795,NA
"3385","L12CompL3.qqP.3","qqP","99","99","3",0.159510201290316,NA
"3386","L12CompL32.qqP.3","qqP","99","99","3",-0.276155654858567,NA
"3387","L12CompR1.qqP.3","qqP","99","99","3",-0.844968364441771,NA
"3388","L12CompR12.qqP.3","qqP","99","99","3",-0.804868620717982,NA
"3389","L2CompL3.qqP.3","qqP","99","99","3",0.299126314719154,NA
"3390","L2CompL32.qqP.3","qqP","99","99","3",-0.0641698664110278,NA
"3391","L2CompR1.qqP.3","qqP","99","99","3",-0.538495504404724,NA
